Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Daily meals frequency,Physical exercise,Carbs,Proteins,Fats,Calories,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,Sets,Reps,BMI_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_HRR,pct_maxHR,cal_balance,lean_mass_kg,Workout_Type_Cardio,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Difficulty Level_Advanced,Difficulty Level_Beginner,Difficulty Level_Intermediate
18.0,0,64.01,1.63,161.7,120.44,73.06,0.66,580.8,26.843215360604923,2.19,3.01,1.0,24.09,3.0,-0.01,214.64,85.59,57.27,1758.0,43.07,2069.47,4.82,396.21,4.0,24.97,24.091986902028683,1716.35,0.5002243132228275,1.3371348226839557,0.5345216606498195,0.7448361162646877,1177.2,46.8276578476768,1,0,0,0,0,0,1
18.0,0,62.43,1.59,190.02,161.38,50.38,1.23,1180.8,26.635811730396675,2.18,4.01,2.0,24.69,3.01,-0.0,217.52,86.76,58.54,1857.0,15.12,1253.85,212.37,295.27,5.0,17.97,24.69443455559511,1743.98,0.4989048039541738,1.3897164824603556,0.794901174448582,0.8492790232607094,676.2,45.80126273671336,1,0,0,0,0,1,0
43.69,0,42.16,1.66,172.79,134.26,53.17,0.73,481.8,21.13820340651529,1.88,2.01,1.0,15.3,3.03,0.03,332.81,133.7,88.57,1142.0,7.39,927.13,79.46,474.44,4.0,20.03,15.299753229786615,2663.17,0.4998704551342948,3.1712523719165087,0.6778966727971911,0.777012558597141,660.2,33.24813344381315,0,0,0,1,0,1,0
30.47,1,87.22,1.69,185.09,129.92,64.85,1.74,1810.99,29.381819818670085,3.51,4.01,3.01,30.54,3.0,4.0,293.13,116.49,78.24,2619.0,29.7,1928.82,61.55,153.18,5.0,17.96,30.53814642344456,2342.64,0.5005122425980945,1.33558816785141,0.5411676646706586,0.7019287913987788,808.01,61.59317675415595,1,0,0,0,1,0,0
36.85,1,76.15,1.82,191.78,120.66,50.15,1.49,1431.59,26.70870756569342,2.8,3.98,2.01,22.99,3.02,0.03,190.36,76.31,50.8,1891.0,2.45,2418.4,109.9,331.8,4.02,18.95,22.98937326409854,1523.88,0.4996718901750794,1.0021011162179907,0.4978465014474334,0.6291584106789029,459.4100000000001,55.81131918872447,1,0,0,0,0,1,0
18.8,0,127.92,1.92,184.44,168.17,69.96,1.26,1211.62,32.137482441866815,3.0,3.99,2.02,34.7,2.99,0.0,233.71,93.24,61.85,3376.0,17.72,2486.74,265.81,211.02,4.01,16.91,34.700520833333336,1864.45,0.5014025583952373,0.7288930581613507,0.8578791055206149,0.9117870310127956,2164.38,86.80973246036397,1,0,0,0,0,1,0
24.11,1,58.82,1.76,189.09,129.86,72.93,0.63,415.42,23.042199944788766,1.69,3.04,1.0,18.99,2.99,4.0,296.4,119.17,79.57,1760.0,6.13,899.07,125.65,396.65,5.0,21.06,18.98889462809917,2378.41,0.4984842815158025,2.0260115606936417,0.4900998622589532,0.6867629171294093,1344.58,45.26657799247525,0,0,0,1,1,0,0
41.04,0,82.17,1.66,176.8,138.34,74.12,1.98,2060.78,30.284776579530742,3.5,4.99,3.01,29.82,3.99,2.02,265.42,106.58,71.22,2327.0,45.23,591.33,78.78,222.77,4.01,14.98,29.819277108433734,2128.98,0.4986801191180753,1.2970670561032007,0.6254382547721075,0.7824660633484163,266.2199999999998,57.28499908459958,1,0,0,0,0,1,0
42.15,0,60.3,1.74,194.87,140.88,52.12,1.79,2097.52,20.866060956213715,2.69,5.02,3.02,19.92,2.99,-0.03,201.73,80.56,53.87,1844.0,34.93,2080.29,206.99,428.49,5.0,15.99,19.916765755053508,1613.9899999999998,0.4999535313106029,1.3359867330016584,0.621786339754816,0.722943500795402,-253.52,47.71776524340313,0,0,1,0,1,0,0
28.23,1,79.51,1.59,180.81,130.24,54.05,1.48,1950.34,32.375722484306486,1.51,3.02,1.98,31.45,1.98,0.06,207.92,83.89,56.62,2204.0,17.69,163.98,175.8,289.93,5.0,16.05,31.45049642023654,1676.82,0.4959864505432902,1.0550874103886303,0.6010571158094037,0.7203141419169294,253.66000000000008,53.76806305272791,0,1,0,0,0,0,1
53.32,0,55.68,1.55,170.93,140.91,53.96,1.13,814.28,23.802880356141856,1.8,3.98,2.01,23.18,2.02,0.0,218.11,86.97,57.62,1686.0,39.62,1265.94,117.13,208.38,5.0,23.99,23.175858480749216,1738.9,0.5017194778308126,1.5619612068965516,0.7433529964948277,0.8243725501667348,871.72,42.42655621770022,0,0,0,1,1,0,0
43.07,1,66.62,1.85,169.95,121.09,58.27,1.18,1038.4,20.625549461389365,3.2,1.98,1.0,19.47,2.99,1.01,294.52,116.97,78.33,1625.0,18.37,2220.22,103.57,440.52,5.01,23.97,19.46530314097881,2350.9300000000003,0.5011123257604436,1.755779045331732,0.5625000000000001,0.7125036775522213,586.5999999999999,52.8792589488224,1,0,0,0,0,0,1
26.92,1,103.9,1.68,162.06,134.87,61.98,1.29,1239.43,34.33074085871076,3.48,3.03,2.01,36.81,4.01,2.02,303.62,121.46,81.55,2877.0,46.8,873.33,259.53,299.74,3.98,15.07,36.812641723356016,2434.27,0.4989093239451663,1.1690086621751683,0.7283173461231016,0.8322226335924966,1637.57,68.23036024779952,1,0,0,0,0,0,1
43.35,1,82.51,1.95,181.1,159.89,69.97,1.89,2206.2,26.181430169818924,3.5,5.01,2.97,21.7,4.01,-0.02,278.15,112.06,74.19,2381.0,40.48,2464.16,99.44,163.75,4.0,20.91,21.69888231426693,2228.55,0.4992483902088801,1.3581384074657616,0.8091424457842166,0.8828823854224185,174.80000000000018,60.90770196688241,0,0,1,0,0,0,1
40.03,0,62.99,1.53,197.11,142.95,73.33,1.93,1507.72,28.83336054527089,2.7,5.03,3.02,26.91,4.01,3.0,365.05,146.28,97.25,1952.0,27.35,2373.55,214.36,295.64,5.01,23.02,26.90845401341365,2920.57,0.4999708960922012,2.3222733767264643,0.562449507190176,0.725229567246715,444.28,44.82786619253388,0,0,0,1,0,0,1
41.29,1,43.56,1.77,181.94,165.14,58.1,1.2,792.72,18.550935162257385,1.6,3.01,1.01,13.9,2.0,0.01,275.13,111.49,74.23,1264.0,47.45,334.13,293.4,465.82,2.99,12.03,13.904050560183856,2214.55,0.4969497189045178,2.5594582185491275,0.8643410852713177,0.9076618665494118,471.28,35.479212643320686,0,0,0,1,1,0,0
19.32,1,73.18,1.79,177.33,124.77,60.96,0.82,541.2,21.10685278795888,1.62,2.98,1.0,22.84,3.0,-0.03,218.96,88.29,58.24,2062.0,5.17,1170.78,248.88,364.25,4.01,24.97,22.83948690739989,1753.16,0.499577905040042,1.206477179557256,0.5483372003093581,0.7036034511926915,1520.8,57.7340051297717,0,0,0,1,1,0,0
30.0,1,51.78,1.74,174.2,150.11,64.2,1.09,784.8,24.925648637912527,2.0,3.0,2.0,17.1,2.98,0.05,237.92,94.96,62.69,1524.0,7.87,2292.03,38.56,496.8,4.98,15.99,17.10265556876734,1895.73,0.5020124173801122,1.8339127076091155,0.7810000000000002,0.8617106773823193,739.2,38.873499135288895,0,0,0,1,0,0,1
51.69,0,70.91,1.72,193.87,143.13,65.98,1.31,1732.08,27.330750246929725,2.61,3.0,2.02,23.97,2.99,0.02,231.65,92.08,61.08,1946.0,18.94,289.93,234.47,152.4,5.0,18.95,23.969037317468903,1844.64,0.5023202359267933,1.298547454519814,0.6032527953710219,0.7382782276783412,213.92000000000007,51.52976499990213,0,1,0,0,0,1,0
32.54,0,62.21,1.63,190.31,160.86,58.16,1.68,2400.55,25.792049793569173,2.69,5.02,2.99,23.41,3.01,-0.0,217.93,87.58,57.79,1806.0,36.0,1467.86,163.95,319.46,4.0,18.92,23.41450562685837,1742.15,0.5003702321843698,1.4078122488345926,0.777147181233447,0.8452524827912354,-594.5500000000002,46.164765823420616,0,1,0,0,0,0,1
21.87,0,51.25,1.59,196.92,139.06,66.12,1.28,1382.4,24.917111505699467,1.8,3.07,2.0,20.27,3.0,-0.01,201.46,79.89,53.95,1252.0,37.21,1836.59,17.25,304.0,5.0,21.98,20.272141133657687,1610.95,0.5002265743815761,1.558829268292683,0.557645259938838,0.7061750964858826,-130.4000000000001,38.47998035332903,0,0,1,0,0,1,0
45.08,0,51.38,1.65,170.2,136.15,50.08,1.44,1266.05,23.58927482645203,2.29,2.0,1.0,18.87,3.0,0.01,233.19,93.15,61.59,1430.0,10.68,1454.39,247.46,151.88,3.99,22.98,18.87235996326906,1859.67,0.5015728597009147,1.8129622421175555,0.7165334665334666,0.7999412455934196,163.95000000000005,39.25983059416895,1,0,0,0,0,0,1
34.09,1,66.37,1.62,199.27,163.97,55.91,0.8,792.72,26.57930595192323,2.19,2.0,1.01,25.29,3.02,0.01,208.16,83.98,55.66,1692.0,37.33,1702.05,231.48,215.75,4.98,15.08,25.289590001524157,1669.5,0.4987361485474693,1.2653307217116168,0.7537667410714285,0.8228534149646208,899.28,48.72931463970855,0,0,1,0,0,1,0
58.17,1,109.07,1.91,197.8,155.84,55.87,1.48,1067.38,27.77303969159638,2.2,3.0,2.02,29.9,2.99,-0.02,305.8,122.92,82.09,2768.0,15.65,84.57,29.85,390.55,4.98,15.91,29.89775499575121,2453.69,0.4985144822695613,1.1269826716787386,0.7043613048685972,0.7878665318503538,1700.62,78.77794560837583,0,0,0,1,1,0,0
45.59,1,48.5,1.64,167.88,159.47,67.08,1.25,1352.25,26.83565657002728,2.48,4.01,2.02,18.03,3.0,-0.02,219.37,87.46,58.36,1372.0,25.53,2341.19,54.08,370.22,5.0,24.9,18.03242117787032,1752.56,0.500684712648925,1.8032989690721648,0.9165674603174604,0.9499046938289254,19.75,35.48470656353677,0,0,1,0,0,1,0
25.05,0,64.4,1.71,179.0,167.15,60.91,1.12,1355.2,21.370673578146025,1.79,3.0,1.0,22.02,3.0,-0.04,208.82,82.8,55.86,1688.0,7.31,1430.32,110.17,208.07,5.0,14.95,22.023870592660995,1669.22,0.5004013850780604,1.2857142857142856,0.8996528071809637,0.9337988826815644,332.79999999999995,50.63728621567396,0,1,0,0,0,0,1
37.35,0,54.63,1.57,170.31,150.23,61.93,1.31,1298.08,27.02522771544833,2.42,3.0,1.01,22.16,3.01,-0.01,204.42,82.01,54.55,1576.0,0.28,330.97,129.42,217.49,5.0,20.96,22.16317091971277,1636.67,0.4995997971490892,1.5011898224418818,0.8147259642000367,0.8820973518877341,277.9200000000001,39.86611809905058,0,0,1,0,1,0,0
54.23,0,50.32,1.61,187.99,156.71,66.74,1.49,1806.18,24.75825434838593,2.69,1.98,1.02,19.41,2.0,0.99,312.49,124.84,83.15,1231.0,26.3,1202.2,159.34,457.51,3.0,9.9,19.41283129508892,2497.67,0.5004504197912455,2.480922098569158,0.7420206185567011,0.8336081706473749,-575.1800000000001,37.8616464118922,0,1,0,0,1,0,0
36.43,1,69.06,1.65,165.01,126.3,65.04,1.23,810.32,26.6521134151114,2.71,2.99,1.0,25.37,2.01,0.02,256.16,101.94,68.39,1920.0,10.49,110.61,36.86,446.8,4.01,14.86,25.366391184573008,2047.91,0.5003344873554014,1.476107732406603,0.6127838351505451,0.765408157081389,1109.6799999999998,50.65405047552407,0,0,0,1,1,0,0
18.16,1,73.38,1.55,172.29,124.49,56.24,0.83,729.07,32.0880694353723,2.01,3.0,1.0,30.54,1.99,0.01,188.06,75.78,50.59,1951.0,6.06,625.49,293.63,320.69,4.01,21.95,30.543184183142557,1510.67,0.4979512401781991,1.0327064595257565,0.5881085738905645,0.7225607986534331,1221.9299999999998,49.8337746483238,1,0,0,0,1,0,0
47.62,1,68.77,1.74,160.09,167.14,58.16,1.48,1597.07,21.510634310436764,2.31,2.98,1.99,22.71,3.02,4.02,308.94,122.86,82.31,1807.0,48.61,1481.7,207.27,254.27,4.0,17.1,22.714361210199492,2467.99,0.5007151568685448,1.7865348262323688,1.0691651133130575,1.0440377287775626,209.9300000000001,53.97713678471264,0,0,1,0,1,0,0
37.42,1,102.84,1.89,175.12,167.81,56.74,0.54,356.08,30.99245737603172,3.08,1.96,1.0,28.79,1.98,1.01,285.22,114.39,76.12,2633.0,27.64,410.25,0.76,207.58,4.99,18.0,28.78978751994625,2283.52,0.4996146300448431,1.1123103850641771,0.9382497043419497,0.9582571950662404,2276.92,70.967356834489,0,0,0,1,0,1,0
32.14,0,49.31,1.62,167.05,158.16,74.06,1.18,1556.3,19.86285138369088,2.5,3.0,1.99,18.79,3.02,-0.01,247.43,99.43,66.25,1346.0,25.22,302.42,60.58,386.82,5.0,22.09,18.78905654625819,1983.69,0.498928764070999,2.01642668829852,0.904398322400258,0.9467824004788984,-210.29999999999995,39.51562798270203,0,1,0,0,0,0,1
30.09,1,61.25,1.55,172.15,120.14,52.21,1.3,1405.17,27.795914840801764,1.62,2.99,2.01,25.49,2.99,-0.01,197.25,79.67,52.71,1620.0,44.27,1611.08,220.14,467.87,4.0,24.9,25.4942767950052,1582.0700000000002,0.4987137105184979,1.300734693877551,0.5663665165916292,0.6978797560267208,214.82999999999996,44.22500216000891,0,0,1,0,0,1,0
24.35,1,60.21,1.79,170.2,164.8,62.91,1.97,1538.96,19.74443286702576,2.68,3.99,3.02,18.79,2.99,0.01,222.66,89.14,59.41,1664.0,3.64,451.87,120.43,440.5,5.0,20.12,18.79154832870385,1781.89,0.499828833429673,1.480484969274207,0.9496691210737256,0.9682726204465336,125.03999999999996,48.32187697076379,0,0,0,1,1,0,0
55.87,0,58.91,1.56,181.73,155.5,57.19,1.26,1665.97,24.30438665383292,2.62,3.99,2.02,24.21,3.01,-0.01,302.69,122.1,80.96,1689.0,9.46,1471.0,113.25,339.06,3.0,10.1,24.20693622616699,2427.8,0.4987066479940688,2.0726531997963,0.789384936566565,0.8556649975237991,23.029999999999973,44.59228582222703,0,1,0,0,0,1,0
27.59,0,86.65,1.76,197.18,121.27,60.07,1.21,1160.63,32.37718066224315,3.49,3.02,1.99,27.97,3.0,2.02,276.43,109.4,73.46,2403.0,10.22,647.8,50.9,401.23,3.99,21.93,27.97326962809917,2204.46,0.50158315415113,1.2625504904789382,0.4463569396834657,0.6150218074855461,1242.37,58.59517295616631,1,0,0,0,1,0,0
25.12,1,76.46,1.96,180.16,119.42,59.13,0.67,663.3,24.04088273843092,2.31,2.99,1.0,19.9,1.99,-0.07,240.27,97.05,64.21,2041.0,45.83,383.5,68.22,178.35,5.01,18.24,19.90316534777176,1927.17,0.498700166565482,1.269291132618363,0.4981409567875733,0.6628552397868561,1377.7,58.07834105819571,0,0,1,0,1,0,0
41.88,1,76.57,1.97,165.42,157.38,65.05,1.14,1095.31,25.522052180732533,2.61,2.98,2.01,19.73,4.01,-0.01,194.99,78.38,51.54,2220.0,24.87,1837.75,154.3,223.84,4.0,16.83,19.72995954546625,1557.34,0.5008283354951392,1.023638500718297,0.9198963833814886,0.9513964454116794,1124.69,57.02776464521309,1,0,0,0,0,1,0
34.01,0,111.91,1.85,162.08,133.87,65.77,1.17,842.4,33.8338844815787,3.57,3.97,2.0,32.7,2.0,0.98,284.57,112.18,75.28,3011.0,48.61,1466.23,208.01,151.66,3.99,14.76,32.69831994156318,2264.52,0.502658400014131,1.002412653024752,0.7070916831066348,0.8259501480750246,2168.6,74.04649987666527,0,0,0,1,1,0,0
18.05,0,126.66,1.67,171.68,153.23,60.1,1.46,1927.2,35.0,2.19,2.98,2.0,45.42,2.99,0.0,295.7,118.88,78.45,3265.0,10.65,1146.09,-3.57,499.07,4.98,23.98,45.41575531571587,2364.37,0.5002601115730617,0.93857571451129,0.8346477863416382,0.8925326188257222,1337.8,82.329,0,1,0,0,0,1,0
31.65,1,126.44,1.83,198.24,146.26,62.08,1.09,1178.18,35.0,2.11,3.0,2.01,37.76,2.98,0.05,306.18,123.12,81.64,3287.0,44.81,115.38,181.85,289.22,5.01,18.03,37.755680969870696,2451.96,0.499486125385406,0.9737424865548876,0.6182432432432431,0.7377925746569813,2108.82,82.186,0,0,1,0,0,1,0
40.05,0,70.05,1.55,171.04,163.03,73.99,0.86,1040.6,30.96431118443072,1.51,3.01,1.0,29.16,3.99,0.03,283.55,111.76,74.73,1909.0,38.01,1933.69,147.86,431.25,4.02,24.02,29.15712799167533,2253.81,0.5032367413402195,1.5954318344039973,0.917465224111283,0.9531688493919552,868.4000000000001,48.359500015306274,0,1,0,0,0,0,1
42.77,0,55.56,1.73,166.98,165.32,61.88,1.68,1964.09,22.03459272374685,2.7,4.98,2.99,18.56,3.02,1.01,302.12,121.29,80.75,1440.0,15.47,82.94,231.1,415.57,4.99,25.12,18.56393464532728,2420.3900000000003,0.4992914365040344,2.1830453563714904,0.9842055185537584,0.9900586896634328,-524.0899999999999,43.31758028268624,0,0,1,0,0,1,0
56.81,0,81.51,1.86,161.74,145.2,70.22,1.81,2590.29,24.35505975682122,3.5,5.0,3.01,23.56,3.0,-0.03,226.58,90.86,60.19,2115.0,48.11,2194.64,123.62,305.51,5.0,20.97,23.560527228581336,1811.47,0.5003229421409132,1.114709851551957,0.8192744755244753,0.8977371089402744,-475.29,61.65819079221503,0,1,0,0,0,1,0
38.21,1,70.74,1.52,164.02,143.61,65.94,1.19,1570.8,27.66516721843347,1.98,3.99,2.0,30.62,2.99,-0.01,320.19,127.97,85.18,1902.0,28.94,1028.62,48.58,233.08,4.99,21.17,30.618074792243764,2559.26,0.5004415338808874,1.809018942606729,0.791904567699837,0.8755639556151689,331.20000000000005,51.16966070968016,0,1,0,0,0,0,1
55.91,0,88.72,1.68,176.07,152.46,64.95,1.77,1381.66,33.54846201915898,3.5,5.0,3.01,31.43,3.01,-0.03,196.91,78.21,51.68,2334.0,12.15,2218.5,200.91,442.17,4.0,22.95,31.4342403628118,1565.6,0.5030914665304037,0.8815374211000901,0.7875269978401729,0.8659056057249959,952.34,58.95580449660216,0,0,0,1,0,1,0
46.94,0,40.41,1.76,172.68,131.41,62.96,0.8,968.0,16.372166889573982,2.21,3.03,1.0,13.05,4.01,-0.01,251.34,99.57,66.64,1328.0,11.16,2279.21,72.46,261.22,3.98,17.94,13.045583677685949,2003.4,0.5018268942797245,2.4639940608760207,0.6238607364199781,0.7610030113504748,360.0,33.79400735992315,0,1,0,0,0,1,0
25.22,1,104.98,1.88,173.78,155.85,67.0,1.34,1765.85,28.96784777827399,2.29,2.98,1.98,29.7,4.0,0.02,197.85,79.85,53.1,2867.0,43.49,2091.99,257.08,466.55,4.01,15.0,29.70235400633772,1588.7,0.4981431358972745,0.7606210706801295,0.8320846600486982,0.8968235700310737,1101.15,74.56955340236797,0,1,0,0,0,0,1
45.12,1,89.7,1.81,177.87,152.68,69.95,1.69,1977.3,24.79921393602853,3.5,5.0,3.0,27.38,4.03,-0.01,283.6,113.15,75.36,2638.0,20.67,216.65,120.99,456.83,3.98,14.87,27.380116602057324,2265.24,0.500785788702301,1.2614269788182833,0.7665863602668643,0.8583797155225726,660.7,67.45510509938241,0,0,1,0,0,1,0
18.85,0,85.21,1.85,194.9,156.16,61.86,1.66,1940.71,27.50205103691949,3.49,4.04,2.99,24.9,2.99,0.02,314.61,125.15,83.93,2440.0,17.31,265.95,148.9,122.61,5.01,17.08,24.89700511322133,2514.41,0.5004911689024464,1.4687243281305014,0.7088093806374022,0.801231400718317,499.29,61.775502311440896,0,0,1,0,1,0,0
52.28,1,82.15,1.72,166.27,136.96,52.79,1.02,979.2,26.239898015868665,2.73,4.02,2.0,27.77,3.0,-0.0,222.12,88.64,59.16,2206.0,6.77,1175.8,243.98,420.87,4.0,17.0,27.76838831800974,1775.48,0.500416788699394,1.0790018259281802,0.7417166020444131,0.8237204546821435,1226.8,60.5939237799639,1,0,0,0,0,0,1
20.31,0,76.43,1.62,168.27,132.17,50.8,1.36,1305.6,29.395578278704896,2.61,3.99,2.0,29.12,2.01,0.99,200.77,80.5,53.3,2094.0,33.32,1035.88,222.9,462.67,4.0,23.0,29.122847126962352,1604.78,0.5004299654781341,1.053251341096428,0.6926874946794925,0.7854638378795982,788.4000000000001,53.96295952158586,1,0,0,0,1,0,0
35.1,1,43.89,1.62,196.15,157.36,65.15,0.57,689.7,18.700011995703427,2.0,2.02,1.0,16.72,1.97,0.03,170.94,68.59,46.07,1281.0,42.34,1366.95,84.82,472.09,4.0,20.02,16.723822588020116,1372.75,0.4980950646512475,1.5627705627705628,0.7038931297709924,0.8022431812388479,591.3,35.68256473508577,0,1,0,0,0,1,0
30.19,0,77.76,1.78,165.87,130.04,62.01,1.41,1859.65,26.25514926206454,2.57,4.01,1.99,24.54,3.98,-0.01,284.52,114.08,76.54,2071.0,34.31,1200.94,253.46,364.78,5.01,15.06,24.54235576316122,2283.26,0.498445205539448,1.4670781893004117,0.6550163681879453,0.7839874600590824,211.3499999999999,57.34399593381862,0,1,0,0,0,0,1
55.55,1,62.72,1.86,198.13,143.77,53.07,1.38,993.6,20.48472401946511,2.89,3.99,2.0,18.13,2.99,0.01,152.5,61.33,40.94,1671.0,18.43,104.91,54.29,203.54,4.99,21.85,18.129263498670365,1223.78,0.4984556047655624,0.9778380102040816,0.6252585137184614,0.7256346842981881,677.4,49.87198109499148,0,0,0,1,0,0,1
32.61,0,46.15,1.9,193.01,143.34,50.01,1.45,1920.38,15.571617568572533,2.91,2.96,2.04,12.78,3.01,-0.01,178.08,71.33,47.78,1252.0,15.43,2295.69,31.17,376.28,4.0,24.04,12.78393351800554,1427.66,0.4989423252034798,1.5456121343445288,0.6526573426573428,0.7426558209419202,-668.3800000000001,38.96369849210378,0,1,0,0,0,1,0
22.99,1,59.04,1.78,185.32,141.02,58.07,1.67,2386.26,22.006132703441487,2.7,4.98,2.99,18.63,2.0,0.03,280.91,112.28,75.28,1637.0,12.63,2215.96,56.75,292.22,5.0,24.97,18.634010857215,2250.28,0.4993334162859733,1.901761517615176,0.6518664047151278,0.7609540254694583,-749.2600000000002,46.04757925188815,0,1,0,0,0,1,0
32.36,1,84.33,1.74,195.34,126.35,63.02,1.46,962.72,28.45389592185136,2.1,2.99,1.0,27.85,3.02,0.01,184.84,73.95,49.16,2210.0,38.84,862.96,30.15,383.47,4.0,19.03,27.85374554102259,1477.6,0.5003789929615593,0.8769121309142655,0.4786124546553808,0.646820927613392,1247.28,60.33482956910275,0,0,0,1,1,0,0
29.82,0,121.23,2.0,179.01,160.07,59.86,1.25,903.0,25.89281483291118,3.33,3.99,2.04,30.31,3.01,0.01,241.12,96.32,64.31,3333.0,40.46,2374.22,151.04,283.24,4.98,20.95,30.3075,1928.55,0.5001062974773794,0.7945228078858367,0.8410407049937054,0.8941958549801687,2430.0,89.84014057806178,0,0,0,1,0,1,0
33.47,1,64.49,1.63,185.92,120.19,73.86,1.57,2245.1,22.674511856849705,2.69,5.0,3.0,24.27,3.99,0.04,246.03,97.66,65.39,1803.0,27.28,1453.69,68.61,306.8,4.01,19.91,24.27264857540743,1963.27,0.5012657454145379,1.5143433090401612,0.4134392289844726,0.646460843373494,-442.0999999999999,49.86720730351762,0,1,0,0,0,1,0
32.93,1,74.13,1.76,191.96,145.33,65.93,1.15,827.31,24.36805630843466,1.52,4.0,1.99,23.93,4.0,0.01,181.25,71.54,47.69,1987.0,39.38,778.95,7.11,156.86,3.98,23.89,23.931430785123965,1440.37,0.503342891062713,0.9650613786591126,0.6300087280806158,0.7570848093352782,1159.69,56.065959858557385,0,0,0,1,0,0,1
53.67,1,46.13,1.5,174.91,164.61,58.11,1.38,914.11,24.245785745448824,2.01,2.0,1.04,20.5,2.0,1.04,287.13,114.97,76.58,1343.0,13.24,441.75,200.72,318.49,5.0,21.06,20.502222222222223,2297.62,0.4998737824357379,2.492304357251246,0.9118150684931507,0.9411125721799783,428.89,34.94541903562446,0,0,0,1,0,0,1
46.07,1,59.73,1.65,174.88,136.88,69.02,1.67,2386.26,23.46457319606598,2.7,3.97,2.99,21.94,3.0,1.0,311.41,125.01,83.71,1574.0,13.87,1968.25,205.49,336.91,4.03,21.07,21.93939393939394,2499.07,0.4984414202083175,2.0929181315921648,0.6410353296807104,0.782708142726441,-812.2600000000002,45.71461042998978,0,1,0,0,0,0,1
38.86,1,59.33,1.83,169.98,153.8,58.86,1.35,1296.0,18.17478963836032,2.29,4.01,2.0,17.72,1.97,-0.01,217.06,86.76,57.94,1649.0,2.64,263.17,199.28,429.08,4.99,25.05,17.716265042252676,1736.74,0.4999251471147091,1.462329344345188,0.8543916486681067,0.9048123308624544,353.0,48.54689730756082,1,0,0,0,0,0,1
18.82,1,48.82,1.52,186.2,135.4,55.77,0.96,634.18,24.23699391402382,1.58,2.01,1.01,21.13,3.01,-0.02,177.43,71.03,47.33,1132.0,9.56,2044.68,167.55,241.87,4.01,14.9,21.130540166204987,1419.81,0.4998697008754693,1.454936501433839,0.6105190523652535,0.7271750805585393,497.8200000000001,36.98749957117357,0,0,0,1,1,0,0
36.06,1,59.59,1.78,183.59,120.98,60.04,0.84,553.39,22.919448604808995,2.21,1.98,1.0,18.81,3.01,2.0,344.62,138.1,92.14,1603.0,20.68,1441.65,171.28,281.1,4.01,20.02,18.80760005049867,2760.1400000000003,0.4994239422637981,2.317502936734351,0.4932416025900445,0.6589683533961544,1049.61,45.932300576394326,0,0,0,1,0,1,0
55.19,1,70.54,1.62,166.23,161.88,68.09,0.53,640.13,28.878120036343265,1.8,2.99,1.0,26.88,3.0,-0.02,218.95,87.65,57.53,2112.0,10.54,2338.17,23.83,437.25,5.0,25.0,26.878524615150127,1744.17,0.5021299529289003,1.242557414233059,0.9556755655186469,0.9738314383685256,1471.87,50.169374126363465,0,1,0,0,0,1,0
55.16,1,86.69,1.77,175.7,156.61,61.14,0.99,951.19,26.43717196851418,2.8,3.0,2.01,27.67,2.99,-0.02,254.49,101.72,67.79,2339.0,8.91,1728.92,59.64,315.86,4.01,21.05,27.67084809601328,2034.9500000000005,0.5002383350942283,1.1733763986618988,0.8333624301675979,0.8913488901536711,1387.81,63.771615620495055,1,0,0,0,0,1,0
58.37,0,51.69,1.79,173.29,169.08,51.91,1.12,1352.74,19.123150543213058,2.98,3.0,1.0,16.13,2.99,-0.0,217.32,88.31,58.5,1505.0,15.39,1038.26,231.89,225.68,4.01,23.04,16.132455291657564,1749.02,0.4970097540336874,1.7084542464693366,0.965315537979898,0.9757054648277456,152.26,41.80524348421317,0,1,0,0,0,1,0
51.01,1,48.81,1.77,198.94,154.38,74.07,1.48,975.91,16.307540650728594,3.51,2.02,1.0,15.58,2.0,4.02,386.21,154.31,103.28,1488.0,30.66,2464.92,243.56,497.93,4.0,16.0,15.579814229627502,3091.6,0.4996894811747962,3.161442327391928,0.643148874829823,0.7760128682014678,512.09,40.850289408379375,0,0,0,1,0,1,0
22.25,1,61.76,1.52,169.24,166.3,60.84,1.83,2144.39,23.711457786959848,2.7,5.0,3.02,26.73,3.0,1.0,305.65,122.16,80.72,1937.0,1.27,119.57,168.65,179.92,5.01,20.97,26.73130193905817,2437.72,0.501534220501124,1.9779792746113989,0.9728782287822878,0.9826282202788938,-207.38999999999987,47.1158036707736,0,0,1,0,0,1,0
49.35,0,55.38,1.6,196.04,139.78,60.96,1.89,2696.46,21.591266031899025,2.68,4.98,2.97,21.63,4.0,-0.01,213.56,86.3,56.79,1699.0,42.26,602.73,263.63,397.83,3.99,22.11,21.6328125,1710.5500000000002,0.4993949314547952,1.558324304803178,0.5835060704767545,0.71301775147929,-997.46,43.42275687153432,0,1,0,0,0,0,1
